Date_Time_Hour_Beginning,RSA Contracted Forecast,Residual Forecast
2023-05-15 07:00:00,28075,183000000001,26862,856
2023-05-15 08:00:00,28475,251,26596,218000000001
2023-05-15 09:00:00,28472,716,26133,748
2023-05-15 10:00:00,28214,853999999999,25637,419000000002
2023-05-15 11:00:00,28038,240000000002,25324,850999999999
2023-05-15 12:00:00,27868,925999999999,25126,991000000002
2023-05-15 13:00:00,27659,323,24912,932000000001
2023-05-15 14:00:00,27990,075000000001,25307,741999999998
2023-05-15 15:00:00,28710,503000000001,26188,706999999999
2023-05-15 16:00:00,29791,013999999999,27778,050999999999
2023-05-15 17:00:00,31331,919999999998,30013,557000000001
2023-05-15 18:00:00,32469,414000000001,31287,455999999998
2023-05-15 19:00:00,30627,120999999999,29476,191999999999
2023-05-15 20:00:00,28849,025000000001,27736,601999999999
2023-05-15 21:00:00,26495,744999999999,25441,027999999998
2023-05-15 22:00:00,24123,157999999999,23173,494999999999
2023-05-15 23:00:00,22707,324000000001,21780,821
2023-05-16 00:00:00,22060,562000000002,21124,473999999998
