DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2023-04-26 16:00:00,25680,710999999999,27741,131000000001,,
2023-05-02 08:00:00,25704,401000000002,27762,768,,
2023-04-25 09:00:00,25936,240000000002,27773,013999999999,,
2023-04-25 10:00:00,25636,357,27776,131000000001,,
2023-04-27 09:00:00,24929,777999999998,27859,645,,
2023-04-29 18:00:00,26811,547999999999,27879,028999999999,,
2023-04-26 07:00:00,27081,242999999999,27957,146000000001,,
2023-04-26 10:00:00,25522,834999999999,27961,348000000002,,
2023-05-02 15:00:00,25386,749,27962,970000000001,,
2023-04-28 19:00:00,26947,455999999998,27997,007000000001,,
2023-05-02 06:00:00,27038,899000000001,28003,925999999999,,
2023-04-26 09:00:00,25933,139999999999,28042,306,,
2023-04-25 07:00:00,27345,845000000001,28044,380000000001,,
2023-04-25 15:00:00,25829,740000000002,28064,003000000001,,
2023-04-27 17:00:00,25867,28119,154999999999,,
2023-04-30 18:00:00,26862,233,28161,299999999999,,
2023-05-02 20:00:00,26895,485000000001,28169,853999999999,,
2023-04-25 08:00:00,26776,984,28170,678,,
2023-04-25 20:00:00,27324,685000000001,28264,444,,
2023-05-01 17:00:00,26651,234,28291,948,,
2023-04-26 06:00:00,27832,683000000001,28300,532999999999,,
2023-04-26 08:00:00,26649,602999999999,28313,046999999999,,
2023-05-01 19:00:00,27114,834999999999,28452,992999999999,,
2023-04-27 19:00:00,26928,546999999999,28467,404999999999,,
2023-04-26 17:00:00,27183,465,28614,742999999999,,
2023-05-02 16:00:00,26642,425999999999,28790,620999999999,,
2023-04-25 06:00:00,28503,794999999998,28886,333999999999,,
2023-04-25 16:00:00,27069,439999999999,28902,912,,
2023-04-26 19:00:00,27910,463,28905,795999999998,,
2023-04-28 18:00:00,27886,625,28958,976999999999,,
2023-04-27 18:00:00,27810,499,29593,437999999998,,
2023-05-01 18:00:00,28434,609,29807,195,,
2023-04-26 18:00:00,28766,897000000001,29891,173999999999,,
2023-04-25 17:00:00,28753,805,30003,383000000002,,
2023-05-02 17:00:00,28446,892,30063,317999999999,,
2023-05-02 19:00:00,28844,706999999999,30178,773000000001,,
2023-04-25 19:00:00,29448,379000000001,30476,001,,
2023-05-02 18:00:00,30153,204000000002,31519,083999999999,,
2023-04-25 18:00:00,30806,045999999998,31834,957999999999,,
