Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-01-09 16:00:00;1702,1559999999999;1210,7249999999999;424,70999999999998;38,451999999999998
2023-01-09 17:00:00;1819,7429999999999;975,87199999999996;472,00299999999999;39,411000000000001
2023-01-09 18:00:00;1712,058;390,11700000000002;441,56700000000001;39,506999999999998
2023-01-09 19:00:00;1383,8510000000001;20,635000000000002;383,815;40,914999999999999
2023-01-09 20:00:00;1073,883;0;375,25999999999999;40,530999999999999
2023-01-09 21:00:00;799,53899999999999;0;367,60700000000003;37,598999999999997
2023-01-09 22:00:00;593,50400000000002;0;112,566;39,5
2023-01-09 23:00:00;567,53200000000004;0;90,692999999999998;39,026000000000003
2023-01-10 00:00:00;641,63800000000003;0;40,572000000000003;39,101999999999997
2023-01-10 01:00:00;682,63400000000001;0;37,918999999999997;40,042999999999999
2023-01-10 02:00:00;613,89300000000003;0;37,930999999999997;40,203000000000003
2023-01-10 03:00:00;464,09399999999999;0;37,914000000000001;39,247
2023-01-10 04:00:00;324,72199999999998;0;37,706000000000003;39,131999999999998
2023-01-10 05:00:00;228,66399999999999;5,8479999999999999;70,192999999999998;41,192999999999998
2023-01-10 06:00:00;177,727;296,70499999999998;202,19;40,539999999999999
2023-01-10 07:00:00;180,03100000000001;1010,388;261,32299999999998;38,677
2023-01-10 08:00:00;202,66800000000001;1526,3800000000001;464,01100000000002;39,569000000000003
2023-01-10 09:00:00;230,88800000000001;1769,931;463,43599999999998;19,398
2023-01-10 10:00:00;284,51900000000001;1908,5160000000001;389,66500000000002;18,585999999999999
2023-01-10 11:00:00;429,56799999999998;1963,106;400,54500000000002;17,917999999999999
2023-01-10 12:00:00;615,23699999999997;1907,7629999999999;388,37700000000001;17,946000000000002
2023-01-10 13:00:00;767,202;1776,943;370,65499999999997;17,645
2023-01-10 14:00:00;967,45600000000002;1612,4649999999999;309,67500000000001;29,239999999999998
2023-01-10 15:00:00;1096,248;1356,768;334,904;37,576999999999998
2023-01-10 16:00:00;1412,5150000000001;1171,694;366,16199999999998;40,558999999999997
2023-01-10 17:00:00;1719,213;709,375;397,12299999999999;39,863999999999997
2023-01-10 18:00:00;1725,5540000000001;282,589;353,99299999999999;39,048000000000002
2023-01-10 19:00:00;1598,6310000000001;13,518000000000001;356,351;39,948
2023-01-10 20:00:00;1524,0360000000001;0;359,26900000000001;39,101999999999997
2023-01-10 21:00:00;1436,797;0;351,53100000000001;38,988999999999997
2023-01-10 22:00:00;1341,9829999999999;0;65,908000000000001;40,057000000000002
2023-01-10 23:00:00;1115,1659999999999;0;37,893999999999998;40,770000000000003
2023-01-11 00:00:00;687,12400000000002;0;37,893999999999998;40,569000000000003
2023-01-11 01:00:00;517,31399999999996;0;37,918999999999997;40,655999999999999
2023-01-11 02:00:00;386,339;0;37,951999999999998;40,072000000000003
2023-01-11 03:00:00;270,28100000000001;0;20,015999999999998;37,000999999999998
2023-01-11 04:00:00;254,86000000000001;0;0;37,139000000000003
2023-01-11 05:00:00;190,178;5,6079999999999997;0;41,904000000000003
2023-01-11 06:00:00;198,29900000000001;251,43799999999999;7,3999999999999996E-2;41,524999999999999
2023-01-11 07:00:00;192,541;860,98000000000002;27,728999999999999;38,186999999999998
2023-01-11 08:00:00;244,26499999999999;1372,2429999999999;121,834;40,987000000000002
2023-01-11 09:00:00;392,24299999999999;1607,3969999999999;148,07499999999999;42,225000000000001
2023-01-11 10:00:00;477,22899999999998;1817,444;170,53100000000001;39,896999999999998
2023-01-11 11:00:00;463,78699999999998;1859,4390000000001;150,69300000000001;38,168999999999997
2023-01-11 12:00:00;586,92700000000002;1681,2149999999999;208,41300000000001;18,363
2023-01-11 13:00:00;719,45799999999997;1380,5530000000001;170,65199999999999;18,094000000000001
2023-01-11 14:00:00;833,58900000000006;1359,5920000000001;168,036;21,443000000000001
2023-01-11 15:00:00;914,30100000000004;1099,567;144,34999999999999;24,599
2023-01-11 16:00:00;921,322;896,67899999999997;134,56800000000001;15,967000000000001
2023-01-11 17:00:00;857,30100000000004;583,79999999999995;175,655;15,052
2023-01-11 18:00:00;1011,425;175,691;179,63300000000001;12,731999999999999
2023-01-11 19:00:00;1118,54;6,5090000000000003;200,90199999999999;12,667999999999999
2023-01-11 20:00:00;961,49900000000002;0;176,79400000000001;12,951000000000001
2023-01-11 21:00:00;685,75599999999997;0;80,831000000000003;16,347000000000001
2023-01-11 22:00:00;812,90499999999997;0;37,607999999999997;30,477
2023-01-11 23:00:00;775,72900000000004;0;37,527000000000001;39,768999999999998
2023-01-12 00:00:00;563,04100000000005;0;37,506999999999998;39,368000000000002
2023-01-12 01:00:00;460,70100000000002;0;18,888000000000002;40,087000000000003
